"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"12820","Buford Long","Buford","Long","Lake Wales","FL","USA","12/14/1931","Florida","New York Giants","5th","58th",1953,"DB-HB-E","1-Jun",195,"9/1/2006","Wauchula","FL",NA,1993,1998,5,27.9014133,-81.5859099
"12821","Carson Long","Carson","Long","Pottsville","PA","USA","12/16/1954","Pittsburgh","Los Angeles Rams","11th","302nd",1977,"K","10-May",210,NA,NA,NA,NA,1993,1998,5,40.6856456,-76.195499
"12822","Charley Long","Charley","Long","DeKalb","AL","USA","4/6/1938","Tenn-Chattanooga","Boston Patriots","8th","58th",1961,"G-T","4-Jun",260,"12/16/1989","Framingham","MA",NA,1993,1998,5,41.9294736,-88.7503647
"12823","Chris Long","Chris","Long","Santa Monica","CA","USA","3/28/1985","Virginia","St. Louis Rams","1st","2nd",2008,"DE","4-Jun",275,NA,NA,NA,NA,1993,1998,5,34.0194543,-118.4911912
"12824","Chuck Long","Chuck","Long","Norman","OK","USA","2/18/1963","Iowa","Detroit Lions","1st","12th",1986,"QB","4-Jun",217,NA,NA,NA,NA,1993,1998,5,37.09024,-95.712891
"12825","Darren Long","Darren","Long","Exeter","CA","USA","7/12/1959","Long Beach St.",NA,NA,NA,NA,"TE","3-Jun",240,NA,NA,NA,NA,1993,1998,5,50.718412,-3.533899
"12826","Dave Long","Dave","Long","Jefferson","IA","USA","9/6/1944","Iowa","St. Louis Cardinals","3rd","43rd",1966,"DE-DT","4-Jun",245,NA,NA,NA,NA,1993,1998,5,37.1095843,-95.7625713
"12827","Doug Long","Doug","Long","Spokane","WA","USA","5/24/1955","Whitworth",NA,NA,NA,NA,"DB","Jun-00",189,"1/28/2012","Olympia","WA",NA,1993,1998,5,47.6587802,-117.4260465
"12828","Harvey Long","Harvey","Long","St. Croix","WI","USA","9/11/1906","Detroit Mercy",NA,NA,NA,NA,"T-G","Jun-00",195,NA,NA,NA,NA,1993,1998,5,17.7245968,-64.8347992
"12829","Howie Long","Howie","Long","Somerville","MA","USA","1/6/1960","Villanova","Oakland Raiders","2nd","48th",1981,"DE-NT","5-Jun",268,NA,NA,NA,NA,1993,1998,5,42.3875968,-71.0994968
"12830","Jake Long","Jake","Long","Detroit","MI","USA","5/9/1985","Michigan","Miami Dolphins","1st","1st",2008,"T","7-Jun",315,NA,NA,NA,NA,1993,1998,5,42.331427,-83.0457538
"12833","Johnny Long","Johnny","Long","South Orange","NJ","USA","12/13/1914","Colgate",NA,NA,NA,NA,"QB-HB","Jun-00",186,"2/3/1975","Pemberton","NJ",NA,1993,1998,5,40.7489277,-74.2609903
"12834","Ken Long","Ken","Long","Pittsburgh","PA","USA","7/24/1953","Purdue","Detroit Lions","2nd","44th",1976,"G","3-Jun",265,NA,NA,NA,NA,1993,1998,5,40.4406248,-79.9958864
"12835","Kevin Long","Kevin","Long","Clinton","SC","USA","1/20/1955","South Carolina","New York Jets","7th","195th",1977,"RB","1-Jun",212,NA,NA,NA,NA,1993,1998,5,38.3686324,-93.7782689
"12836","Kevin Long","Kevin","Long","Summerville","SC","USA","5/2/1975","Florida St.","Tennessee Oilers","7th","229th",1998,"C","5-Jun",296,NA,NA,NA,NA,1993,1998,5,33.0185039,-80.1756481
"12837","Khari Long","Khari","Long","Wichita Falls","TX","USA","5/23/1982","Baylor","Kansas City Chiefs","6th","199th",2005,"DE","4-Jun",257,NA,NA,NA,NA,1993,1998,5,33.9137085,-98.4933873
"12840","Louie Long","Louie","Long","Chicago","IL","USA","1/6/1909","Texas",NA,NA,NA,NA,"E","Jun-00",185,"4/23/1974","Richmond","VA",NA,1993,1998,5,41.8781136,-87.6297982
"12841","Matt Long","Matt","Long","Glendale","CA","USA","3/16/1961","San Diego St.",NA,NA,NA,NA,"C","3-Jun",270,NA,NA,NA,NA,1993,1998,5,34.1425078,-118.255075
"12842","Mel Long","Mel","Long","Toledo","OH","USA","11/22/1946","Toledo","Cleveland Browns","11th","278th",1972,"LB","Jun-00",228,NA,NA,NA,NA,1993,1998,5,41.6528052,-83.5378674
"12844","Rien Long","Rien","Long","Los Angeles","CA","USA","8/7/1981","Washington St.","Tennessee Titans","4th","126th",2003,"DT","6-Jun",300,NA,NA,NA,NA,1993,1998,5,34.0522342,-118.2436849
"12845","Terry Long","Terry","Long","Columbia","SC","USA","7/21/1959","East Carolina","Pittsburgh Steelers","4th","111th",1984,"G","11-May",272,"6/7/2005","Pittsburgh","PA",NA,1993,1998,5,37.09024,-95.712891
"12846","Tim Long","Tim","Long","Cleveland","TN","USA","4/20/1963","Memphis","Minnesota Vikings","3rd","66th",1985,"C","6-Jun",295,NA,NA,NA,NA,1993,1998,5,41.49932,-81.6943605
"12850","Clint Longley","Clint","Longley","Wichita Falls","TX","USA","7/28/1952","Abilene Christian","Cincinnati Bengals","1st","1st",1974,"QB","1-Jun",193,NA,NA,NA,NA,1993,1998,5,33.9137085,-98.4933873
"12851","Sam Longmire","Sam","Longmire","Birmingham","AL","USA","1/3/1943","Purdue",NA,NA,NA,NA,"DB-WR","3-Jun",195,NA,NA,NA,NA,1993,1998,5,33.5185892,-86.8103567
"12852","Tom Longo","Tom","Longo","Lyndhurst","NJ","USA","2/21/1942","Notre Dame","Philadelphia Eagles","14th","188th",1965,"DB","1-Jun",200,NA,NA,NA,NA,1993,1998,5,41.5200523,-81.4887315
"12853","Roy Longstreet","Roy","Longstreet","Sioux Falls","SD","USA","2/24/1901","Iowa St.",NA,NA,NA,NA,"C","11-May",185,"1/9/1991"," "," ",NA,1993,1998,5,43.5473028,-96.728333
"12854","Paul Longua","Paul","Longua","Brooklyn","NY","USA","4/17/1903","Villanova",NA,NA,NA,NA,"E","10-May",175,"6/13/1983","Hightown","NJ",NA,1993,1998,5,40.6781784,-73.9441579
"12855","Ryan Longwell","Ryan","Longwell","Seattle","WA","USA","8/16/1974","California",NA,NA,NA,NA,"K","Jun-00",199,NA,NA,NA,NA,1993,1998,5,47.6062095,-122.3320708
"12856","Dean Look","Dean","Look","Lansing","MI","USA","7/23/1937","Michigan St.","Detroit Lions","20th","231st",1960,"QB","11-May",185,NA,NA,NA,NA,1962,1962,0,42.732535,-84.5555347
"12857","John Lookabaugh","John","Lookabaugh","Ridgeley","WV","USA","9/13/1922","Maryland",NA,NA,NA,NA,"E","4-Jun",216,"5/16/1993","Pomona","NJ",NA,1962,1962,0,39.6414767,-78.7744632
"12858","Dane Looker","Dane","Looker","Puyallup","WA","USA","5/5/1976","Washington",NA,NA,NA,NA,"WR","Jun-00",194,NA,NA,NA,NA,1962,1962,0,47.1853785,-122.2928974
"12859","Ace Loomis","Ace","Loomis","Dubuque","IA","USA","6/12/1928","Wisc-LaCrosse","Cleveland Browns","5th","62nd",1951,"DB-HB","1-Jun",190,"9/11/2003","Santa Fe ","NM",NA,1962,1962,0,42.5005583,-90.6645718
"12860","Don Looney","Don","Looney","Saltillo","TX","USA","9/2/1917","TCU","Philadelphia Eagles","8th","63rd",1940,"E","2-Jun",182,NA,NA,NA,NA,1962,1962,0,34.3764923,-88.6817201
"12861","Jim Looney","Jim","Looney","Bastrop","LA","USA","8/18/1957","Purdue",NA,NA,NA,NA,"LB","Jun-00",225,NA,NA,NA,NA,1962,1962,0,30.1104947,-97.3152701
"12863","Joe Don Looney","Joe","Don","San Angelo","TX","USA","10/10/1942","Cameron","New York Giants","1st","12th",1964,"HB-FB","1-Jun",230,"9/24/1988","Brewster County","TX",NA,1962,1962,0,31.4637723,-100.4370375
"12864","Bill Lopasky","Bill","Lopasky","Trucksville","PA","USA","1/29/1937","West Virginia","San Francisco 49ers","13th","150th",1959,"G","2-Jun",235,NA,NA,NA,NA,1961,1961,0,41.3039695,-75.9321425
"12865","Daniel Loper","Daniel","Loper","Houston","TX","USA","1/15/1982","Texas Tech","Tennessee Titans","5th","150th",2005,"T","6-Jun",320,NA,NA,NA,NA,1961,1961,0,29.7604267,-95.3698028
"12866","Tom Lopienski","Tom","Lopienski","Parkersburg","WV","USA","6/12/1979","Notre Dame",NA,NA,NA,NA,"FB","Jun-00",246,NA,NA,NA,NA,1961,1961,0,39.2667418,-81.5615135
"12867","Karl Lorch","Karl","Lorch","Honolulu","HI","USA","6/14/1950","USC","Miami Dolphins","9th","234th",1973,"DE-DT","3-Jun",258,NA,NA,NA,NA,1976,1981,5,21.3069444,-157.8583333
"12868","Jack Lord","Jack","Lord","Avon","NJ","USA","9/23/1904","Rutgers",NA,NA,NA,NA,"G-T","Jun-00",195,"3/11/1958","Rye","NY",NA,1976,1981,5,36.10512,-95.913989
"12869","Jammal Lord","Jammal","Lord","Brooklyn","NY","USA","1/10/1981","Nebraska","Houston Texans","6th","175th",2004,"DB","2-Jun",220,NA,NA,NA,NA,1976,1981,5,40.6781784,-73.9441579
"12870","Jared Lorenzen","Jared","Lorenzen","Covington","KY","USA","2/14/1981","Kentucky",NA,NA,NA,NA,"QB","4-Jun",275,NA,NA,NA,NA,1976,1981,5,39.0836712,-84.5085536
"12871","Tony Lorick","Tony","Lorick","Los Angeles","CA","USA","5/25/1941","Arizona St.","Oakland Raiders","1st","7th",1964,"RB","1-Jun",217,NA,NA,NA,NA,1976,1981,5,34.0522342,-118.2436849
"12872","Erik Lorig","Erik","Lorig","Rolling Hills","CA","USA","11/17/1986","Stanford","Tampa Bay Buccaneers","7th","253rd",2010,"DE","4-Jun",265,NA,NA,NA,NA,1976,1981,5,33.7569615,-118.3539613
"12873","Jack Losch","Jack","Losch","New York","NY","USA","8/13/1934","Miami (FL)","Green Bay Packers","1st","8th",1956,"HB","1-Jun",205,"5/27/2004","Williamsport","PA",NA,1956,1956,0,40.7127753,-74.0059728
"12874","J.P. Losman","J.P.","Losman","Venice","CA","USA","3/12/1981","UCLA","Buffalo Bills","1st","22nd",2004,"QB","3-Jun",220,NA,NA,NA,NA,1956,1956,0,45.4408474,12.3155151
"12875","Ed Lothamer","Ed","Lothamer","Detroit","MI","USA","5/20/1942","Michigan St.","Kansas City Chiefs","4th","26th",1964,"DT-DE","5-Jun",270,NA,NA,NA,NA,1964,1972,8,42.331427,-83.0457538
"12876","Billy Lothridge","Billy","Lothridge","Cleveland","GA","USA","1/1/1942","Georgia Tech","Dallas Cowboys","6th","73rd",1964,"DB-P","1-Jun",194,"2/23/1996","Santa Rosa County","FL",NA,1964,1972,8,41.49932,-81.6943605
"12877","Andre Lott","Andre","Lott","Memphis","TN","USA","5/31/1979","Tennessee","Washington Redskins","5th","159th",2002,"DB","10-May",196,NA,NA,NA,NA,1964,1972,8,35.1495343,-90.0489801
"12878","Anthone Lott","Anthone","Lott","Gainesville","FL","USA","7/22/1974","Florida",NA,NA,NA,NA,"DB","9-May",194,NA,NA,NA,NA,1964,1972,8,29.6516344,-82.3248262
"12879","Billy Lott","Billy","Lott","Sumrall","MS","USA","11/8/1934","Mississippi","New York Giants","6th","70th",1958,"FB","Jun-00",203,NA,NA,NA,NA,1964,1972,8,31.4173935,-89.5422909
"12881","John Lott","John","Lott","Denton","TX","USA","5/9/1964","North Texas",NA,NA,NA,NA,"C-G","2-Jun",260,NA,NA,NA,NA,1964,1972,8,33.2148412,-97.1330683
"12882","Ronnie Lott","Ronnie","Lott","Albuquerque","NM","USA","5/8/1959","USC","San Francisco 49ers","1st","8th",1981,"DB","Jun-00",203,NA,NA,NA,NA,1964,1972,8,35.0843859,-106.650422
"12883","Thomas Lott","Thomas","Lott","San Antonio","TX","USA","8/1/1957","Oklahoma","St. Louis Cardinals","6th","144th",1979,"RB","11-May",205,NA,NA,NA,NA,1964,1972,8,29.4241219,-98.4936282
"12886","Ron Lou","Ron","Lou","Los Angeles","CA","USA","7/24/1951","Arizona St.","Houston Oilers","14th","339th",1973,"C","2-Jun",240,NA,NA,NA,NA,1973,1976,3,34.0522342,-118.2436849
"12887","Fletcher Louallen","Fletcher","Louallen","Jefferson","SC","USA","9/12/1962","West Alabama",NA,NA,NA,NA,"DB","Jun-00",195,NA,NA,NA,NA,1973,1976,3,37.1095843,-95.7625713
"12888","Corey Louchiey","Corey","Louchiey","Greenville","SC","USA","10/10/1971","Tennessee","Buffalo Bills","3rd","98th",1994,"T","8-Jun",305,NA,NA,NA,NA,1973,1976,3,34.8526176,-82.3940104
"12891","Kamil Loud","Kamil","Loud","Richmond","CA","USA","6/25/1976","Cal Poly-San Luis Obispo","Buffalo Bills","7th","238th",1998,"WR","Jun-00",190,NA,NA,NA,NA,1973,1976,3,37.5407246,-77.4360481
"12892","Rommie Loudd","Rommie","Loudd","Madisonville","TX","USA","6/8/1933","UCLA","San Francisco 49ers","26th","304th",1956,"LB","2-Jun",227,"5/9/1998","Miami","FL",NA,1973,1976,3,30.9499111,-95.9116188
"12893","Tom Louderback","Tom","Louderback","Petaluma","CA","USA","3/5/1933","San Jose St.","Washington Redskins","10th","111th",1955,"LB-C-G","2-Jun",235,NA,NA,NA,NA,1973,1976,3,38.232417,-122.6366524
"12894","Lance Louis","Lance","Louis","New Orleans","LA","USA","4/24/1985","San Diego St.","Chicago Bears","7th","246th",2009,"G","2-Jun",303,NA,NA,NA,NA,1973,1976,3,29.9510658,-90.0715323
"12895","Angelo Loukas","Angelo","Loukas","Corinth",NA,"Greece","2/25/1947","Northwestern",NA,NA,NA,NA,"G-T","3-Jun",250,NA,NA,NA,NA,1973,1976,3,37.9386365,22.9322383
"12896","Clarence Love","Clarence","Love","Jackson","MI","USA","6/16/1976","Toledo","Philadelphia Eagles","4th","116th",1998,"DB","10-May",180,NA,NA,NA,NA,1998,2003,5,37.0328728,-95.6316455
"12898","Duval Love","Duval","Love","Los Angeles","CA","USA","6/24/1963","UCLA","Los Angeles Rams","10th","274th",1985,"G","3-Jun",275,NA,NA,NA,NA,1998,2003,5,34.0522342,-118.2436849
"12899","John Love","John","Love","Linden","TX","USA","2/24/1944","North Texas","Washington Redskins","7th","172nd",1967,"WR-K","11-May",185,NA,NA,NA,NA,1998,2003,5,40.6220478,-74.2445902
"12901","Randy Love","Randy","Love","Garland","TX","USA","9/30/1956","Houston","New England Patriots","8th","216th",1979,"RB","1-Jun",208,NA,NA,NA,NA,1998,2003,5,32.912624,-96.6388833
"12902","Sean Love","Sean","Love","Coaldale","PA","USA","9/6/1968","Penn St.","Dallas Cowboys","10th","264th",1991,"G","3-Jun",304,NA,NA,NA,NA,1998,2003,5,40.8228672,-75.9068667
"12903","Terry Love","Terry","Love","Forrest City","AR","USA","8/25/1958","Murray St.",NA,NA,NA,NA,"DB","2-Jun",205,NA,NA,NA,NA,1998,2003,5,35.0081474,-90.7898342
"12904","Walt Love","Walt","Love","Cleveland","OH","USA","6/4/1950","Westminster (UT)","New York Giants","10th","250th",1973,"WR","9-May",180,NA,NA,NA,NA,1998,2003,5,41.49932,-81.6943605
"12905","Calvin Loveall","Calvin","Loveall","Kennewick","WA","USA","7/23/1962","Idaho",NA,NA,NA,NA,"DB","9-May",180,NA,NA,NA,NA,1998,2003,5,46.2086683,-119.119948
"12906","Edwin Lovelady","Edwin","Lovelady","Chattanooga","TN","USA","4/23/1963","Memphis",NA,NA,NA,NA,"WR","9-May",180,NA,NA,NA,NA,1998,2003,5,35.0456297,-85.3096801
"12907","Josh Lovelady","Josh","Lovelady","Fort Hood","TX","USA","1/28/1978","Houston",NA,NA,NA,NA,"G","3-Jun",330,NA,NA,NA,NA,1998,2003,5,31.1950013,-97.7413143
"12908","Fritz Loven","Fritz","Loven","Minneapolis","MN","USA","1894-06-11","none",NA,NA,NA,NA,"G",NA,182,"11/1/1975","Cass County","MN",NA,1998,2003,5,44.977753,-93.2650108
"12909","David Loverne","David","Loverne","Concord","CA","USA","5/22/1976","Idaho","New York Jets","3rd","90th",1999,"G","3-Jun",303,NA,NA,NA,NA,1998,2003,5,37.9779776,-122.0310733
"12910","John LoVetere","John","LoVetere","Boston","MA","USA","5/31/1936","Compton CC (CA)",NA,NA,NA,NA,"DT","4-Jun",280,"10/27/2012","Watertown","TN",NA,1998,2003,5,42.3600825,-71.0588801
"12911","Derek Loville","Derek","Loville","San Francisco","CA","USA","7/4/1968","Oregon",NA,NA,NA,NA,"RB","10-May",203,NA,NA,NA,NA,1998,2003,5,37.7749295,-122.4194155
"12912","Warren Loving","Warren","Loving","Jersey City","NJ","USA","11/12/1960","William Penn",NA,NA,NA,NA,"RB","1-Jun",230,NA,NA,NA,NA,1998,2003,5,40.7177545,-74.0431435
"12913","Frank LoVuolo","Frank","LoVuolo","Binghamton","NY","USA","5/1/1924","St. Bonaventure","New York Giants","7th","66th",1949,"E","2-Jun",210,NA,NA,NA,NA,1998,2003,5,42.0986867,-75.9179738
"12914","Kirk Lowdermilk","Kirk","Lowdermilk","Canton","OH","USA","4/10/1963","Ohio St.","Minnesota Vikings","3rd","59th",1985,"C","3-Jun",269,NA,NA,NA,NA,1985,1996,11,38.3861194,-97.4280895
"12915","Bull Lowe","Bull","Lowe","Arlington","MA","USA","1895-06-21","Lafayette",NA,NA,NA,NA,"E-T","11-May",180,"2/18/1939","Boston","MA",NA,1985,1996,11,32.735687,-97.1080656
"12916","Gary Lowe","Gary","Lowe","Trenton","MI","USA","5/4/1934","Michigan St.","Washington Redskins","5th","59th",1956,"DB-HB","11-May",196,NA,NA,NA,NA,1985,1996,11,40.2205824,-74.759717
"12917","Lloyd Lowe","Lloyd","Lowe","Prairie Hill","TX","USA","12/18/1928","North Texas",NA,NA,NA,NA,"DB-HB","10-May",155,NA,NA,NA,NA,1985,1996,11,42.474528,-89.0013853
"12918","Omare Lowe","Omare","Lowe","Seattle","WA","USA","4/20/1978","Washington","Miami Dolphins","5th","161st",2002,"DB","1-Jun",196,NA,NA,NA,NA,1985,1996,11,47.6062095,-122.3320708
"12919","Paul Lowe","Paul","Lowe","Homer","LA","USA","9/27/1936","Oregon St.",NA,NA,NA,NA,"HB","Jun-00",205,NA,NA,NA,NA,1985,1996,11,34.7612121,-92.381417
"12920","Reggie Lowe","Reggie","Lowe","Phenix City","AL","USA","6/14/1975","Troy",NA,NA,NA,NA,"DE","2-Jun",250,NA,NA,NA,NA,1985,1996,11,32.4709761,-85.0007653
"12921","Walter Lowe","Walter","Lowe","Blackhawk County","IA","USA","1899-03-06","Dubuque",NA,NA,NA,NA,"B","11-May",180,NA,NA,NA,NA,1985,1996,11,42.447804,-92.3813621
"12922","Woodrow Lowe","Woodrow","Lowe","Columbus","GA","USA","6/9/1954","Alabama","San Diego Chargers","5th","131st",1976,"LB","Jun-00",227,NA,NA,NA,NA,1985,1996,11,39.9611755,-82.9987942
"12924","Dwight Lowery","Dwight","Lowery","Santa Cruz","CA","USA","1/23/1986","San Jose St.","New York Jets","4th","113th",2008,"DB","1-Jun",185,NA,NA,NA,NA,1985,1996,11,36.9741171,-122.0307963
"12926","Michael Lowery","Michael","Lowery","McComb","MS","USA","2/14/1974","Mississippi",NA,NA,NA,NA,"LB","Jun-00",232,NA,NA,NA,NA,1985,1996,11,31.2437872,-90.4531535
"12927","Nick Lowery","Nick","Lowery","Munich",NA,"Germany","5/27/1956","Dartmouth",NA,NA,NA,NA,"K","4-Jun",215,NA,NA,NA,NA,1985,1996,11,48.1351253,11.5819805
"12928","Calvin Lowry","Calvin","Lowry","Fort Hood","TX","USA","2/13/1983","Penn St.","Tennessee Titans","4th","102nd",2006,"DB","11-May",199,NA,NA,NA,NA,1985,1996,11,31.1950013,-97.7413143
"12929","Orlando Lowry","Orlando","Lowry","Cleveland","OH","USA","8/14/1961","Ohio St.",NA,NA,NA,NA,"LB","4-Jun",237,NA,NA,NA,NA,1985,1996,11,41.49932,-81.6943605
"12930","Quentin Lowry","Quentin","Lowry","Cleveland","OH","USA","11/11/1957","Youngstown St.","Dallas Cowboys","12th","329th",1979,"LB","2-Jun",232,NA,NA,NA,NA,1985,1996,11,41.49932,-81.6943605
"12931","Jackie Lowther","Jackie","Lowther","Detroit","MI","USA","12/27/1922","Detroit Mercy","Detroit Lions","8th","72nd",1945,"B","8-May",165,"9/29/1952","Livonia","MI",NA,1985,1996,11,42.331427,-83.0457538
"12932","Alex Loyd","Alex","Loyd","Stigler","OK","USA","8/7/1927","Oklahoma St.","Washington Redskins","15th","188th",1950,"E","3-Jun",198,"5/25/1976","Dallas","TX",NA,1950,1950,0,35.253708,-95.1230169
"12933","Jeremy Loyd","Jeremy","Loyd","Pittsburg","TX","USA","7/30/1980","Iowa St.",NA,NA,NA,NA,"LB","2-Jun",235,NA,NA,NA,NA,1950,1950,0,38.0279762,-121.8846806
"12934","Mike Loyd","Mike","Loyd","Joplin","MO","USA","5/6/1956","Kansas",NA,NA,NA,NA,"QB","2-Jun",216,NA,NA,NA,NA,1950,1950,0,37.0842271,-94.513281
"12935","Steve Lubischer","Steve","Lubischer","Long Branch","NJ","USA","6/29/1962","Boston Col.",NA,NA,NA,NA,"LB","3-Jun",240,NA,NA,NA,NA,1987,1987,0,40.3042778,-73.9923596
"12936","Lou Lubratovich","Lou","Lubratovich","Indian Harbor","IN","USA","5/30/1907","Wisconsin",NA,NA,NA,NA,"T","2-Jun",230,NA,NA,NA,NA,1987,1987,0,26.0982843,-80.1291094
"12937","Al Lucas","Al","Lucas","Macon","GA","USA","9/1/1978","Troy",NA,NA,NA,NA,"DT","1-Jun",294,"4/10/2005","Los Angeles","CA",NA,2000,2001,1,32.8406946,-83.6324022
"12938","Chad Lucas","Chad","Lucas","Tuskegee","AL","USA","11/7/1981","Troy",NA,NA,NA,NA,"WR","1-Jun",201,NA,NA,NA,NA,2000,2001,1,32.430237,-85.7077266
"12939","Dick Lucas","Dick","Lucas","South Boston","MA","USA","1/9/1934","Boston Col.","Chicago Bears","10th","119th",1956,"E","2-Jun",213,NA,NA,NA,NA,2000,2001,1,42.3381437,-71.0475773
"12940","Jeff Lucas","Jeff","Lucas","Hackensack","NJ","USA","5/30/1964","West Virginia",NA,NA,NA,NA,"T","7-Jun",288,NA,NA,NA,NA,2000,2001,1,40.8859325,-74.0434736
"12941","Justin Lucas","Justin","Lucas","Victoria","TX","USA","7/15/1976","Texas A&M",NA,NA,NA,NA,"DB","10-May",211,NA,NA,NA,NA,2000,2001,1,37.09024,-95.712891
"12942","Ken Lucas","Ken","Lucas","Cleveland","MS","USA","1/23/1979","Mississippi","Seattle Seahawks","2nd","40th",2001,"DB","Jun-00",205,NA,NA,NA,NA,2000,2001,1,41.49932,-81.6943605
"12943","Ray Lucas","Ray","Lucas","Harrison","NJ","USA","8/6/1972","Rutgers",NA,NA,NA,NA,"QB","3-Jun",214,NA,NA,NA,NA,2000,2001,1,40.9700171,-73.7176337
"12944","Richie Lucas","Richie","Lucas","Glassport","PA","USA","4/15/1938","Penn St.","Washington Redskins","1st","4th",1960,"QB-DB-HB","Jun-00",190,NA,NA,NA,NA,2000,2001,1,40.3247918,-79.8922712
"12945","Tim Lucas","Tim","Lucas","Stockton","CA","USA","4/3/1961","California","St. Louis Cardinals","10th","269th",1983,"LB","3-Jun",230,NA,NA,NA,NA,2000,2001,1,37.9577016,-121.2907796
"12946","Mike Lucci","Mike","Lucci","Ambridge","PA","USA","12/29/1939","Pittsburgh","Cleveland Browns","5th","69th",1961,"LB","2-Jun",230,NA,NA,NA,NA,2000,2001,1,40.5892339,-80.22506
"12947","Derrel Luce","Derrel","Luce","Lake Jackson","TX","USA","9/29/1952","Baylor","Baltimore Colts","7th","168th",1975,"LB","3-Jun",226,NA,NA,NA,NA,2000,2001,1,29.0338575,-95.4343859
"12948","Lew Luce","Lew","Luce","Washington","DC","USA","4/3/1938","Penn St.",NA,NA,NA,NA,"HB","1-Jun",187,NA,NA,NA,NA,2000,2001,1,47.7510741,-120.7401385
"12949","John Lucente","John","Lucente","Clarksburg","WV","USA","11/4/1922","West Virginia",NA,NA,NA,NA,"FB-LB","9-May",200,"12/25/2002","Dearborn","MI",NA,2000,2001,1,39.2387164,-77.2794288
"12950","Nick Luchey","Nick","Luchey","Royal Oak","MI","USA","3/30/1977","Miami (FL)","Cincinnati Bengals","5th","135th",1999,"FB","2-Jun",270,NA,NA,NA,NA,2000,2001,1,42.4894801,-83.1446485
"12951","Wayne Lucier","Wayne","Lucier","Amesbury","MA","USA","12/5/1979","Northwestern","New York Giants","7th","249th",2003,"G-C","3-Jun",300,NA,NA,NA,NA,2000,2001,1,42.8583925,-70.9300376
"12953","Oliver Luck","Oliver","Luck","Cleveland","OH","USA","4/5/1960","West Virginia","Houston Oilers","2nd","44th",1982,"QB","2-Jun",196,NA,NA,NA,NA,2000,2001,1,41.49932,-81.6943605
"12954","Terry Luck","Terry","Luck","Fayetteville","NC","USA","12/14/1952","Nebraska",NA,NA,NA,NA,"QB","3-Jun",205,NA,NA,NA,NA,2000,2001,1,35.0526641,-78.8783585
"12955","Mick Luckhurst","Mick","Luckhurst","Redbourn",NA,"England","3/31/1958","St. Cloud St.",NA,NA,NA,NA,"K","1-Jun",180,NA,NA,NA,NA,2000,2001,1,51.7989701,-0.4007992
"12956","Sid Luckman","Sid","Luckman","Brooklyn","NY","USA","11/21/1916","Columbia","Chicago Bears","1st","2nd",1939,"QB-HB-DB","Jun-00",197,"7/5/1998","Aventura","FL",NA,2000,2001,1,40.6781784,-73.9441579
"12957","Bill Lucky","Bill","Lucky","Temple","TX","USA","8/24/1931","Baylor","Cleveland Browns","5th","60th",1954,"DT","3-Jun",250,"1/9/2012","Roseberg","TX",NA,2000,2001,1,37.0421218,-95.6273972
